support,confidence,execution_time
0.15333333333333335,0.8140000000000001,0.5927271842956543
0.15333333333333335,0.83,0.5082030296325684
0.15333333333333335,0.846,0.4532134532928467
0.15333333333333335,0.862,0.4340486526489258
0.15333333333333335,0.878,0.45392942428588867
0.15333333333333335,0.894,0.45978331565856934
0.15333333333333335,0.91,0.46595025062561035
0.15333333333333335,0.9259999999999999,0.8102822303771973
0.15333333333333335,0.942,0.4847280979156494
0.15333333333333335,0.958,0.46286606788635254
0.15333333333333335,0.974,0.4947800636291504
0.15333333333333335,0.99,0.5380773544311523
0.16,0.75,0.5821714401245117
0.16,0.766,0.6061849594116211
0.16,0.782,0.6076900959014893
0.16,0.798,0.5703115463256836
0.16,0.8140000000000001,0.6054596900939941
0.16,0.83,0.6475868225097656
0.16,0.846,0.6245911121368408
0.16,0.862,0.6431071758270264
0.16,0.878,0.5342206954956055
0.16,0.894,0.48331284523010254
0.16,0.91,0.5232522487640381
0.16,0.9259999999999999,0.5721986293792725
0.16,0.942,0.5683591365814209
0.16,0.958,0.571338415145874
0.16,0.974,0.6022129058837891
0.16,0.99,0.5991325378417969
0.16666666666666669,0.75,0.615361213684082
0.16666666666666669,0.766,0.5926134586334229
0.16666666666666669,0.782,0.5679237842559814
0.16666666666666669,0.798,0.5852992534637451
0.16666666666666669,0.8140000000000001,0.5360338687896729
0.16666666666666669,0.83,0.6033284664154053
0.16666666666666669,0.846,0.5151386260986328
0.16666666666666669,0.862,0.5871994495391846
0.16666666666666669,0.878,0.5871052742004395
0.16666666666666669,0.894,0.6188111305236816
0.16666666666666669,0.91,0.6180431842803955
0.16666666666666669,0.9259999999999999,0.6058645248413086
0.16666666666666669,0.942,0.6135842800140381
0.16666666666666669,0.958,0.5649576187133789
0.16666666666666669,0.974,0.5743255615234375
0.16666666666666669,0.99,0.526047945022583
0.17333333333333334,0.75,0.5528841018676758
0.17333333333333334,0.766,0.5687530040740967
0.17333333333333334,0.782,0.5743730068206787
0.17333333333333334,0.798,0.5804333686828613
0.17333333333333334,0.8140000000000001,0.5332286357879639
0.17333333333333334,0.83,0.5379493236541748
0.17333333333333334,0.846,0.5712378025054932
0.17333333333333334,0.862,0.5317080020904541
0.17333333333333334,0.878,0.4462268352508545
0.17333333333333334,0.894,0.4814279079437256
0.17333333333333334,0.91,0.49242115020751953
0.17333333333333334,0.9259999999999999,0.4965035915374756
0.17333333333333334,0.942,0.5389502048492432
0.17333333333333334,0.958,0.486830472946167
0.17333333333333334,0.974,0.5118577480316162
0.17333333333333334,0.99,0.5837011337280273
0.18,0.75,0.49383044242858887
0.18,0.766,0.5103075504302979
0.18,0.782,0.6982395648956299
0.18,0.798,0.5997269153594971
0.18,0.8140000000000001,0.5195779800415039
0.18,0.83,0.47481656074523926
0.18,0.846,0.47113585472106934
0.18,0.862,0.4960606098175049
0.18,0.878,0.524796724319458
0.18,0.894,0.8309216499328613
0.18,0.91,0.586085319519043
0.18,0.9259999999999999,0.6239633560180664
0.18,0.942,0.5905251502990723
0.18,0.958,0.6111388206481934
0.18,0.974,0.6339125633239746
0.18,0.99,0.6302304267883301
0.18666666666666668,0.75,0.5771481990814209
0.18666666666666668,0.766,0.5114943981170654
0.18666666666666668,0.782,0.48296499252319336
0.18666666666666668,0.798,0.5639612674713135
0.18666666666666668,0.8140000000000001,0.492755651473999
0.18666666666666668,0.83,0.5442368984222412
0.18666666666666668,0.846,0.610593318939209
0.18666666666666668,0.862,0.4884219169616699
0.18666666666666668,0.878,0.4642515182495117
0.18666666666666668,0.894,0.4748051166534424
0.18666666666666668,0.91,0.47065234184265137
0.18666666666666668,0.9259999999999999,0.4654994010925293
0.18666666666666668,0.942,0.4786686897277832
0.18666666666666668,0.958,0.4648258686065674
0.18666666666666668,0.974,0.4769017696380615
0.18666666666666668,0.99,0.4798133373260498
0.19333333333333336,0.75,0.4916684627532959
0.19333333333333336,0.766,0.4829385280609131
0.19333333333333336,0.782,0.5037007331848145
0.19333333333333336,0.798,0.45523810386657715
0.19333333333333336,0.8140000000000001,0.4720330238342285
0.19333333333333336,0.83,0.467848539352417
0.19333333333333336,0.846,0.4828064441680908
0.19333333333333336,0.862,0.49777746200561523
0.19333333333333336,0.878,0.488553524017334
0.19333333333333336,0.894,0.5055539608001709
0.19333333333333336,0.91,0.4813065528869629
0.19333333333333336,0.9259999999999999,0.49044036865234375
0.19333333333333336,0.942,0.47653627395629883
0.19333333333333336,0.958,0.4774930477142334
0.19333333333333336,0.974,0.4787330627441406
0.19333333333333336,0.99,0.5083415508270264
0.2,0.75,0.48638439178466797
0.2,0.766,0.48769545555114746
0.2,0.782,0.48343729972839355
0.2,0.798,0.4697840213775635
0.2,0.8140000000000001,0.4969954490661621
0.2,0.83,0.49071836471557617
0.2,0.846,0.47983360290527344
0.2,0.862,0.5249576568603516
0.2,0.878,0.5072197914123535
0.2,0.894,0.47683119773864746
0.2,0.91,0.4680492877960205
0.2,0.9259999999999999,0.4687919616699219
0.2,0.942,0.5235474109649658
0.2,0.958,0.5484821796417236
0.2,0.974,0.5514867305755615
0.2,0.99,0.5619633197784424
