support,confidence,average_rules
0.035333333333333335,1.0,13.0
0.03826666666666667,0.55,18.666666666666668
0.03826666666666667,0.5800000000000001,16.333333333333332
0.03826666666666667,0.61,16.333333333333332
0.03826666666666667,0.64,16.333333333333332
0.03826666666666667,0.67,16.333333333333332
0.03826666666666667,0.7,16.333333333333332
0.03826666666666667,0.73,16.333333333333332
0.03826666666666667,0.76,16.333333333333332
0.03826666666666667,0.79,16.333333333333332
0.03826666666666667,0.8200000000000001,16.333333333333332
0.03826666666666667,0.85,16.333333333333332
0.03826666666666667,0.88,16.333333333333332
0.03826666666666667,0.9099999999999999,16.333333333333332
0.03826666666666667,0.94,16.333333333333332
0.03826666666666667,0.97,16.333333333333332
0.03826666666666667,1.0,11.0
0.04120000000000001,0.55,15.666666666666666
0.04120000000000001,0.5800000000000001,13.333333333333334
0.04120000000000001,0.61,13.333333333333334
0.04120000000000001,0.64,13.333333333333334
0.04120000000000001,0.67,13.333333333333334
0.04120000000000001,0.7,13.333333333333334
0.04120000000000001,0.73,13.333333333333334
0.04120000000000001,0.76,13.333333333333334
0.04120000000000001,0.79,13.333333333333334
0.04120000000000001,0.8200000000000001,13.333333333333334
0.04120000000000001,0.85,13.333333333333334
0.04120000000000001,0.88,13.333333333333334
0.04120000000000001,0.9099999999999999,13.333333333333334
0.04120000000000001,0.94,13.333333333333334
0.04120000000000001,0.97,13.333333333333334
0.04120000000000001,1.0,9.0
0.04413333333333334,0.55,15.666666666666666
0.04413333333333334,0.5800000000000001,13.333333333333334
0.04413333333333334,0.61,13.333333333333334
0.04413333333333334,0.64,13.333333333333334
0.04413333333333334,0.67,13.333333333333334
0.04413333333333334,0.7,13.333333333333334
0.04413333333333334,0.73,13.333333333333334
0.04413333333333334,0.76,13.333333333333334
0.04413333333333334,0.79,13.333333333333334
0.04413333333333334,0.8200000000000001,13.333333333333334
0.04413333333333334,0.85,13.333333333333334
0.04413333333333334,0.88,13.333333333333334
0.04413333333333334,0.9099999999999999,13.333333333333334
0.04413333333333334,0.94,13.333333333333334
0.04413333333333334,0.97,13.333333333333334
0.04413333333333334,1.0,9.0
0.04706666666666667,0.55,15.666666666666666
0.04706666666666667,0.5800000000000001,13.333333333333334
0.04706666666666667,0.61,13.333333333333334
0.04706666666666667,0.64,13.333333333333334
0.04706666666666667,0.67,13.333333333333334
0.04706666666666667,0.7,13.333333333333334
0.04706666666666667,0.73,13.333333333333334
0.04706666666666667,0.76,13.333333333333334
0.04706666666666667,0.79,13.333333333333334
